state_fip,county_fip,county_name
31,107,Western township
31,121,Central township
31,121,Central City city
31,121,Chapman township
31,121,Clarksville township
31,121,Lone Tree township
31,121,Loup township
31,121,Mead township
31,121,Midland township
31,121,Prairie Creek township
31,121,Prairie Island township
31,121,Silver Creek township
31,121,Vieregg township
31,125,Beaver township
31,125,Cedar township
31,125,Cottonwood township
31,125,Council Creek township
31,125,East Newman township
31,125,Fullerton city
31,125,Fullerton township
31,125,Genoa city
31,125,Genoa township
31,125,Loup Ferry township
31,125,Prairie Creek township
31,125,South Branch township
31,125,Timber Creek township
31,125,West Newman township
31,141,Bismark township
31,141,Burrows township
31,141,Butler township
31,141,Columbus city
31,141,Columbus township
31,141,Creston township
31,141,Grand Prairie township
31,141,Granville township
31,141,Humphrey township
31,141,Joliet township
31,141,Lost Creek township
31,141,Loup township
31,141,Monroe township
31,141,Newman Grove city
31,141,Oconee township
31,141,St. Bernard township
31,141,Shell Creek township
31,141,Sherman township
31,141,Walker township
31,141,Woodville township
31,155,Ashland township
31,155,Bohemia township
31,155,Center township
31,155,Chapman township
31,155,Chester township
31,155,Clear Creek township
31,155,Douglas township
31,155,Elk township
31,155,Green township
31,155,Leshara township
31,155,Marble township
31,155,Marietta township
31,155,Mariposa township
31,155,Morse Bluff township
31,155,Newman township
31,155,North Cedar township
31,155,Oak Creek township
31,155,Pohocco township
31,155,Richland township
31,155,Rock Creek township
31,155,South Cedar township
31,155,Stocking township
31,155,Union township
31,155,Wahoo city
31,155,Wahoo township
31,173,Anderson township
31,173,Blackbird township
31,173,Bryan township
31,173,Dawes township
31,173,Flournoy township
31,173,Merry township
31,173,Omaha township
31,173,Pender township
31,173,Perry township
31,173,Thayer township
31,173,Winnebago township
31,175,Arcadia township
31,175,Davis Creek township
31,175,Elyria township
31,175,Enterprise township
31,175,Eureka township
31,175,Geranium township
31,175,Independent township
31,175,Liberty township
31,175,Michigan township
31,175,Noble township
31,175,North Loup township
31,175,Ord township
31,175,Springdale township
31,175,Vinton township
31,175,Yale township
31,177,Blair city
31,177,Township 1
31,177,Township 2
31,177,Township 5
31,177,Township 6
31,177,Township 7
32,1,Churchill County
32,3,Clark County
32,5,Douglas County
32,7,Elko County
32,9,Esmeralda County
32,11,Eureka County
32,13,Humboldt County
32,15,Lander County
32,17,Lincoln County
32,19,Lyon County
32,21,Mineral County
32,23,Nye County
32,27,Pershing County
32,29,Storey County
32,31,Washoe County
32,33,White Pine County
32,510,Carson City
33,1,Belknap County
33,3,Carroll County
33,5,Cheshire County
33,7,Coos County
33,9,Grafton County
33,11,Hillsborough County
33,13,Merrimack County
33,15,Rockingham County
33,17,Strafford County
33,19,Sullivan County
33,1,Alton town
33,1,Barnstead town
33,1,Belmont town
33,1,Center Harbor town
33,1,Gilford town
33,1,Gilmanton town
33,1,Laconia city
33,1,Meredith town
33,1,New Hampton town
33,1,Sanbornton town
33,1,Tilton town
33,3,Albany town
33,3,Bartlett town
33,3,Brookfield town
33,3,Chatham town
33,3,Conway town
33,3,Eaton town
33,3,Effingham town
33,3,Freedom town
33,3,Hale's location
33,3,Hart's Location town
33,3,Jackson town
33,3,Madison town
33,3,Moultonborough town
33,3,Ossipee town
33,3,Sandwich town
33,3,Tamworth town
33,3,Tuftonboro town
33,3,Wakefield town
33,3,Wolfeboro town
33,5,Alstead town
33,5,Chesterfield town
33,5,Dublin town
33,5,Fitzwilliam town
33,5,Gilsum town
33,5,Harrisville town
33,5,Hinsdale town
33,5,Jaffrey town
33,5,Keene city
33,5,Marlborough town
33,5,Marlow town
33,5,Nelson town
33,5,Richmond town
33,5,Rindge town
33,5,Roxbury town
33,5,Stoddard town
33,5,Sullivan town
33,5,Surry town
33,5,Swanzey town
33,5,Troy town
33,5,Walpole town
33,5,Westmoreland town
33,5,Winchester town
33,7,Atkinson and Gilmanton Academy grant
33,7,Beans grant
33,7,Beans purchase
33,7,Berlin city
33,7,Cambridge township
33,7,Carroll town
33,7,Chandlers purchase
33,7,Clarksville town
33,7,Colebrook town
33,7,Columbia town
33,7,Crawfords purchase
33,7,Cutts grant
33,7,Dalton town
33,7,Dixs grant
33,7,Dixville township
33,7,Dummer town
33,7,Errol town
33,7,Ervings location
33,7,Gorham town
33,7,Greens grant
33,7,Hadleys purchase
33,7,Jefferson town
33,7,Kilkenny township
33,7,Lancaster town
33,7,Low and Burbanks grant
33,7,Martins location
33,7,Milan town
33,7,Millsfield township
33,7,Northumberland town
33,7,Odell township
33,7,Pinkhams grant
33,7,Pittsburg town
33,7,Randolph town
33,7,Sargents purchase
33,7,Second College grant
33,7,Shelburne town
33,7,Stark town
33,7,Stewartstown town
33,7,Stratford town
33,7,Success township
33,7,Thompson and Meserves purchase
33,7,Wentworth location
33,7,Whitefield town
33,9,Alexandria town
33,9,Ashland town
33,9,Bath town
33,9,Benton town
33,9,Bethlehem town
33,9,Bridgewater town
33,9,Bristol town
33,9,Campton town
33,9,Canaan town
33,9,Dorchester town
33,9,Easton town
33,9,Ellsworth town
33,9,Enfield town
33,9,Franconia town
33,9,Grafton town
33,9,Groton town
33,9,Hanover town
33,9,Haverhill town
33,9,Hebron town
33,9,Holderness town
33,9,Landaff town
33,9,Lebanon city
33,9,Lincoln town
33,9,Lisbon town
33,9,Littleton town
33,9,Livermore town
33,9,Lyman town
33,9,Lyme town
33,9,Monroe town
33,9,Orange town
33,9,Orford town
33,9,Piermont town
33,9,Plymouth town
33,9,Rumney town
33,9,Sugar Hill town
33,9,Thornton town
33,9,Warren town
33,9,Waterville Valley town
33,9,Wentworth town
33,9,Woodstock town
33,11,Amherst town
33,11,Antrim town
33,11,Bedford town
33,11,Bennington town
33,11,Brookline town
33,11,Deering town
33,11,Francestown town
33,11,Goffstown town
33,11,Greenfield town
33,11,Greenville town
33,11,Hancock town
33,11,Hillsborough town
33,11,Hollis town
33,11,Hudson town
33,11,Litchfield town
33,11,Lyndeborough town
33,11,Manchester city
33,11,Mason town
33,11,Merrimack town
33,11,Milford town
33,11,Mont Vernon town
33,11,Nashua city
33,11,New Boston town
33,11,New Ipswich town
33,11,Pelham town
33,11,Peterborough town
33,11,Sharon town
33,11,Temple town
33,11,Weare town
33,11,Wilton town
33,11,Windsor town
33,13,Allenstown town
33,13,Andover town
33,13,Boscawen town
33,13,Bow town
33,13,Bradford town
33,13,Canterbury town
33,13,Chichester town
33,13,Concord city
33,13,Danbury town
33,13,Dunbarton town
33,13,Epsom town
33,13,Franklin city
33,13,Henniker town
33,13,Hill town
33,13,Hooksett town
33,13,Hopkinton town
33,13,Loudon town
33,13,Newbury town
33,13,New London town
33,13,Northfield town
33,13,Pembroke town
33,13,Pittsfield town
33,13,Salisbury town
33,13,Sutton town
33,13,Warner town
33,13,Webster town
33,13,Wilmot town
33,15,Atkinson town
33,15,Auburn town
33,15,Brentwood town
33,15,Candia town
33,15,Chester town
33,15,Danville town
33,15,Deerfield town
33,15,Derry town
33,15,East Kingston town
33,15,Epping town
33,15,Exeter town
33,15,Fremont town
33,15,Greenland town
33,15,Hampstead town
33,15,Hampton town
33,15,Hampton Falls town
33,15,Kensington town
33,15,Kingston town
33,15,Londonderry town
33,15,New Castle town
33,15,Newfields town
33,15,Newington town
33,15,Newmarket town
33,15,Newton town
33,15,North Hampton town
33,15,Northwood town
33,15,Nottingham town
33,15,Plaistow town
33,15,Portsmouth city
33,15,Raymond town
33,15,Rye town
33,15,Salem town
33,15,Sandown town
33,15,Seabrook town
33,15,South Hampton town
33,15,Stratham town
33,15,Windham town
33,17,Barrington town
33,17,Dover city
33,17,Durham town
33,17,Farmington town
33,17,Lee town
33,17,Madbury town
33,17,Middleton town
33,17,Milton town
33,17,New Durham town
33,17,Rochester city
33,17,Rollinsford town
33,17,Somersworth city
33,17,Strafford town
33,19,Acworth town
33,19,Charlestown town
33,19,Claremont city
33,19,Cornish town
33,19,Croydon town
33,19,Goshen town
33,19,Grantham town
33,19,Langdon town
33,19,Lempster town
33,19,Newport town
33,19,Plainfield town
33,19,Springfield town
33,19,Sunapee town
33,19,Unity town
33,19,Washington town
34,1,Atlantic County
34,3,Bergen County
34,5,Burlington County
34,7,Camden County
34,9,Cape May County
34,11,Cumberland County
34,13,Essex County
34,15,Gloucester County
34,17,Hudson County
34,19,Hunterdon County
34,21,Mercer County
34,23,Middlesex County
34,25,Monmouth County
34,27,Morris County
34,29,Ocean County
34,31,Passaic County
34,33,Salem County
34,35,Somerset County
34,37,Sussex County
34,39,Union County
34,41,Warren County
34,1,Absecon city
34,1,Atlantic City city
34,1,Brigantine city
34,1,Buena borough
34,1,Buena Vista township
34,1,Corbin City city
34,1,Egg Harbor township
34,1,Egg Harbor City city
34,1,Estell Manor city
34,1,Folsom borough
34,1,Galloway township
34,1,Hamilton township
34,1,Hammonton town
34,1,Linwood city
34,1,Longport borough
34,1,Margate City city
34,1,Mullica township
34,1,Northfield city
34,1,Pleasantville city
34,1,Port Republic city
34,1,Somers Point city
34,1,Ventnor City city
34,1,Weymouth township
34,3,Allendale borough
34,3,Alpine borough
34,3,Bergenfield borough
34,3,Bogota borough
34,3,Carlstadt borough
34,3,Cliffside Park borough
34,3,Closter borough
34,3,Cresskill borough
34,3,Demarest borough
34,3,Dumont borough
34,3,East Rutherford borough
34,3,Edgewater borough
34,3,Elmwood Park borough
34,3,Emerson borough
34,3,Englewood city
34,3,Englewood Cliffs borough
34,3,Fair Lawn borough
34,3,Fairview borough
34,3,Fort Lee borough
34,3,Franklin Lakes borough
34,3,Garfield city
34,3,Glen Rock borough
34,3,Hackensack city
34,3,Harrington Park borough
34,3,Hasbrouck Heights borough
34,3,Haworth borough
34,3,Hillsdale borough
34,3,Ho-Ho-Kus borough
34,3,Leonia borough
34,3,Little Ferry borough
34,3,Lodi borough
34,3,Lyndhurst township
34,3,Mahwah township
34,3,Maywood borough
34,3,Midland Park borough
34,3,Montvale borough
34,3,Moonachie borough
34,3,New Milford borough
34,3,North Arlington borough
34,3,Northvale borough
34,3,Norwood borough
34,3,Oakland borough
34,3,Old Tappan borough
34,3,Oradell borough
34,3,Palisades Park borough
34,3,Paramus borough
34,3,Park Ridge borough
34,3,Ramsey borough
34,3,Ridgefield borough
34,3,Ridgefield Park village
34,3,Ridgewood village
34,3,River Edge borough
34,3,River Vale township
34,3,Rochelle Park township
34,3,Rockleigh borough
34,3,Rutherford borough
34,3,Saddle Brook township
34,3,Saddle River borough
34,3,South Hackensack township
34,3,Teaneck township
34,3,Tenafly borough
34,3,Teterboro borough
34,3,Upper Saddle River borough
34,3,Waldwick borough
34,3,Wallington borough
34,3,Washington township
34,3,Westwood borough
34,3,Woodcliff Lake borough
34,3,Wood-Ridge borough
34,3,Wyckoff township
34,5,Bass River township
34,5,Beverly city
34,5,Bordentown city
34,5,Bordentown township
34,5,Burlington city
34,5,Burlington township
34,5,Chesterfield township
34,5,Cinnaminson township
34,5,Delanco township
34,5,Delran township
34,5,Eastampton township
34,5,Edgewater Park township
34,5,Evesham township
34,5,Fieldsboro borough
34,5,Florence township
34,5,Hainesport township
34,5,Lumberton township
34,5,Mansfield township
34,5,Maple Shade township
34,5,Medford township
34,5,Medford Lakes borough
34,5,Moorestown township
34,5,Mount Holly township
34,5,Mount Laurel township
34,5,New Hanover township
34,5,North Hanover township
34,5,Palmyra borough
34,5,Pemberton borough
34,5,Pemberton township
34,5,Riverside township
34,5,Riverton borough
34,5,Shamong township
34,5,Southampton township
34,5,Springfield township
34,5,Tabernacle township
34,5,Washington township
34,5,Westampton township
34,5,Willingboro township
34,5,Woodland township
34,5,Wrightstown borough
34,7,Audubon borough
34,7,Audubon Park borough
34,7,Barrington borough
34,7,Bellmawr borough
34,7,Berlin borough
34,7,Berlin township
34,7,Brooklawn borough
34,7,Camden city
34,7,Cherry Hill township
34,7,Chesilhurst borough
34,7,Clementon borough
34,7,Collingswood borough
34,7,Gibbsboro borough
34,7,Gloucester township
34,7,Gloucester City city
34,7,Haddon township
34,7,Haddonfield borough
34,7,Haddon Heights borough
34,7,Hi-Nella borough
34,7,Laurel Springs borough
34,7,Lawnside borough
34,7,Lindenwold borough
34,7,Magnolia borough
34,7,Merchantville borough
34,7,Mount Ephraim borough
34,7,Oaklyn borough
34,7,Pennsauken township
34,7,Pine Hill borough
34,7,Pine Valley borough
34,7,Runnemede borough
34,7,Somerdale borough
34,7,Stratford borough
34,7,Tavistock borough
34,7,Voorhees township
34,7,Waterford township
34,7,Winslow township
34,7,Woodlynne borough
34,9,Avalon borough
34,9,Cape May city
34,9,Cape May Point borough
34,9,Dennis township
34,9,Lower township
34,9,Middle township
34,9,North Wildwood city
34,9,Ocean City city
34,9,Sea Isle City city
34,9,Stone Harbor borough
34,9,Upper township
34,9,West Cape May borough
34,9,West Wildwood borough
34,9,Wildwood city
34,9,Wildwood Crest borough
34,9,Woodbine borough
34,11,Bridgeton city
34,11,Commercial township
34,11,Deerfield township
34,11,Downe township
34,11,Fairfield township
34,11,Greenwich township
34,11,Hopewell township
34,11,Lawrence township
34,11,Maurice River township
34,11,Millville city
34,11,Shiloh borough
34,11,Stow Creek township
34,11,Upper Deerfield township
34,11,Vineland city
34,13,Belleville township
34,13,Bloomfield township
34,13,Caldwell borough
34,13,Cedar Grove township
34,13,City of Orange township
34,13,East Orange city
34,13,Essex Fells borough
34,13,Fairfield township
34,13,Glen Ridge borough
34,13,Irvington township
34,13,Livingston township
34,13,Maplewood township
34,13,Millburn township
34,13,Montclair township
34,13,Newark city
34,13,North Caldwell borough
34,13,Nutley township
34,13,Roseland borough
34,13,South Orange Village township
34,13,Verona township
34,13,West Caldwell township
34,13,West Orange township
34,15,Clayton borough
34,15,Deptford township
34,15,East Greenwich township
34,15,Elk township
34,15,Franklin township
34,15,Glassboro borough
34,15,Greenwich township
34,15,Harrison township
34,15,Logan township
34,15,Mantua township
34,15,Monroe township
34,15,National Park borough
34,15,Newfield borough
34,15,Paulsboro borough
34,15,Pitman borough
34,15,South Harrison township
34,15,Swedesboro borough
34,15,Washington township
34,15,Wenonah borough
34,15,West Deptford township
34,15,Westville borough
34,15,Woodbury city
34,15,Woodbury Heights borough
34,15,Woolwich township
34,17,Bayonne city
34,17,East Newark borough
34,17,Guttenberg town
34,17,Harrison town
34,17,Hoboken city
34,17,Jersey City city
34,17,Kearny town
34,17,North Bergen township
34,17,Secaucus town
34,17,Union City city
34,17,Weehawken township
34,17,West New York town
34,19,Alexandria township
34,19,Bethlehem township
34,19,Bloomsbury borough
34,19,Califon borough
34,19,Clinton town
34,19,Clinton township
34,19,Delaware township
34,19,East Amwell township
34,19,Flemington borough
34,19,Franklin township
34,19,Frenchtown borough
34,19,Glen Gardner borough
34,19,Hampton borough
34,19,High Bridge borough
34,19,Holland township
34,19,Kingwood township
34,19,Lambertville city
34,19,Lebanon borough
34,19,Lebanon township
34,19,Milford borough
34,19,Raritan township
34,19,Readington township
34,19,Stockton borough
34,19,Tewksbury township
34,19,Union township
34,19,West Amwell township
34,21,East Windsor township
34,21,Ewing township
34,21,Hamilton township
34,21,Hightstown borough
34,21,Hopewell borough
34,21,Hopewell township
34,21,Lawrence township
34,21,Pennington borough
34,21,Princeton
34,21,Robbinsville township
34,21,Trenton city
34,21,West Windsor township
34,23,Carteret borough
34,23,Cranbury township
34,23,Dunellen borough
34,23,East Brunswick township
34,23,Edison township
34,23,Helmetta borough
34,23,Highland Park borough
34,23,Jamesburg borough
34,23,Metuchen borough
34,23,Middlesex borough
34,23,Milltown borough
34,23,Monroe township
34,23,New Brunswick city
34,23,North Brunswick township
34,23,Old Bridge township
34,23,Perth Amboy city
34,23,Piscataway township
34,23,Plainsboro township
34,23,Sayreville borough
34,23,South Amboy city
34,23,South Brunswick township
34,23,South Plainfield borough
34,23,South River borough
34,23,Spotswood borough
34,23,Woodbridge township
34,25,Aberdeen township
34,25,Allenhurst borough
34,25,Allentown borough
34,25,Asbury Park city
34,25,Atlantic Highlands borough
34,25,Avon-by-the-Sea borough
34,25,Belmar borough
34,25,Bradley Beach borough
34,25,Brielle borough
34,25,Colts Neck township
34,25,Deal borough
34,25,Eatontown borough
34,25,Englishtown borough
34,25,Fair Haven borough
34,25,Farmingdale borough
34,25,Freehold borough
34,25,Freehold township
34,25,Hazlet township
34,25,Highlands borough
34,25,Holmdel township
34,25,Howell township
34,25,Interlaken borough
34,25,Keansburg borough
34,25,Keyport borough
34,25,Lake Como borough
34,25,Little Silver borough
34,25,Loch Arbour village
34,25,Long Branch city
34,25,Manalapan township
34,25,Manasquan borough
34,25,Marlboro township
34,25,Matawan borough
34,25,Middletown township
34,25,Millstone township
34,25,Monmouth Beach borough
34,25,Neptune township
34,25,Neptune City borough
34,25,Ocean township
34,25,Oceanport borough
34,25,Red Bank borough
34,25,Roosevelt borough
34,25,Rumson borough
34,25,Sea Bright borough
34,25,Sea Girt borough
34,25,Shrewsbury borough
34,25,Shrewsbury township
34,25,Spring Lake borough
34,25,Spring Lake Heights borough
34,25,Tinton Falls borough
34,25,Union Beach borough
34,25,Upper Freehold township
34,25,Wall township
34,25,West Long Branch borough
34,27,Boonton town
34,27,Boonton township
34,27,Butler borough
34,27,Chatham borough
34,27,Chatham township
34,27,Chester borough
34,27,Chester township
34,27,Denville township
34,27,Dover town
34,27,East Hanover township
34,27,Florham Park borough
34,27,Hanover township
34,27,Harding township
34,27,Jefferson township
34,27,Kinnelon borough
34,27,Lincoln Park borough
34,27,Long Hill township
34,27,Madison borough
34,27,Mendham borough
34,27,Mendham township
34,27,Mine Hill township
34,27,Montville township
34,27,Morris township
34,27,Morris Plains borough
34,27,Morristown town
34,27,Mountain Lakes borough
34,27,Mount Arlington borough
34,27,Mount Olive township
34,27,Netcong borough
34,27,Parsippany-Troy Hills township
34,27,Pequannock township
34,27,Randolph township
34,27,Riverdale borough
34,27,Rockaway borough
34,27,Rockaway township
34,27,Roxbury township
34,27,Victory Gardens borough
34,27,Washington township
34,27,Wharton borough
34,29,Barnegat township
34,29,Barnegat Light borough
34,29,Bay Head borough
34,29,Beach Haven borough
34,29,Beachwood borough
34,29,Berkeley township
34,29,Brick township
34,29,Eagleswood township
34,29,Harvey Cedars borough
34,29,Island Heights borough
34,29,Jackson township
34,29,Lacey township
34,29,Lakehurst borough
34,29,Lakewood township
34,29,Lavallette borough
34,29,Little Egg Harbor township
34,29,Long Beach township
34,29,Manchester township
34,29,Mantoloking borough
34,29,Ocean township
34,29,Ocean Gate borough
34,29,Pine Beach borough
34,29,Plumsted township
34,29,Point Pleasant borough
34,29,Point Pleasant Beach borough
34,29,Seaside Heights borough
34,29,Seaside Park borough
34,29,Ship Bottom borough
34,29,South Toms River borough
34,29,Stafford township
34,29,Surf City borough
34,29,Toms River township
34,29,Tuckerton borough
34,31,Bloomingdale borough
34,31,Clifton city
34,31,Haledon borough
34,31,Hawthorne borough
34,31,Little Falls township
34,31,North Haledon borough
34,31,Passaic city
34,31,Paterson city
34,31,Pompton Lakes borough
34,31,Prospect Park borough
34,31,Ringwood borough
34,31,Totowa borough
34,31,Wanaque borough
34,31,Wayne township
34,31,West Milford township
34,31,Woodland Park borough
34,33,Alloway township
34,33,Carneys Point township
34,33,Elmer borough
34,33,Elsinboro township
34,33,Lower Alloways Creek township
34,33,Mannington township
34,33,Oldmans township
34,33,Penns Grove borough
34,33,Pennsville township
34,33,Pilesgrove township
34,33,Pittsgrove township
34,33,Quinton township
34,33,Salem city
34,33,Upper Pittsgrove township
34,33,Woodstown borough
34,35,Bedminster township
34,35,Bernards township
34,35,Bernardsville borough
34,35,Bound Brook borough
34,35,Branchburg township
34,35,Bridgewater township
34,35,Far Hills borough
34,35,Franklin township
34,35,Green Brook township
34,35,Hillsborough township
34,35,Manville borough
34,35,Millstone borough
34,35,Montgomery township
34,35,North Plainfield borough
34,35,Peapack and Gladstone borough
34,35,Raritan borough
34,35,Rocky Hill borough
34,35,Somerville borough
34,35,South Bound Brook borough
34,35,Warren township
34,35,Watchung borough
34,37,Andover borough
34,37,Andover township
34,37,Branchville borough
34,37,Byram township
34,37,Frankford township
34,37,Franklin borough
34,37,Fredon township
34,37,Green township
34,37,Hamburg borough
34,37,Hampton township
34,37,Hardyston township
34,37,Hopatcong borough
34,37,Lafayette township
34,37,Montague township
34,37,Newton town
34,37,Ogdensburg borough
34,37,Sandyston township
34,37,Sparta township
34,37,Stanhope borough
34,37,Stillwater township
34,37,Sussex borough
34,37,Vernon township
34,37,Walpack township
34,37,Wantage township
34,39,Berkeley Heights township
34,39,Clark township
34,39,Cranford township
34,39,Elizabeth city
34,39,Fanwood borough
34,39,Garwood borough
34,39,Hillside township
34,39,Kenilworth borough
34,39,Linden city
34,39,Mountainside borough
34,39,New Providence borough
34,39,Plainfield city
34,39,Rahway city
34,39,Roselle borough
34,39,Roselle Park borough
34,39,Scotch Plains township
34,39,Springfield township
34,39,Summit city
34,39,Union township
34,39,Westfield town
34,39,Winfield township
34,41,Allamuchy township
34,41,Alpha borough
34,41,Belvidere town
34,41,Blairstown township
34,41,Franklin township
34,41,Frelinghuysen township
34,41,Greenwich township
34,41,Hackettstown town
34,41,Hardwick township
34,41,Harmony township
34,41,Hope township
34,41,Independence township
34,41,Knowlton township
34,41,Liberty township
34,41,Lopatcong township
34,41,Mansfield township
34,41,Oxford township
34,41,Phillipsburg town
34,41,Pohatcong township
34,41,Washington borough
34,41,Washington township
34,41,White township
35,1,Bernalillo County
35,3,Catron County
35,5,Chaves County
35,6,Cibola County
35,7,Colfax County
35,9,Curry County
35,11,De Baca County
35,13,Doña Ana County
35,15,Eddy County
35,17,Grant County
35,19,Guadalupe County
35,21,Harding County
35,23,Hidalgo County
35,25,Lea County
35,27,Lincoln County
35,28,Los Alamos County
35,29,Luna County
35,31,McKinley County
35,33,Mora County
35,35,Otero County
35,37,Quay County
35,39,Rio Arriba County
35,41,Roosevelt County
35,43,Sandoval County
35,45,San Juan County
35,47,San Miguel County
35,49,Santa Fe County
35,51,Sierra County
35,53,Socorro County
35,55,Taos County
35,57,Torrance County
35,59,Union County
35,61,Valencia County
36,1,Albany County
36,3,Allegany County
36,5,Bronx County
36,7,Broome County
36,9,Cattaraugus County
36,11,Cayuga County
36,13,Chautauqua County
36,15,Chemung County
36,17,Chenango County
36,19,Clinton County
36,21,Columbia County
36,23,Cortland County
36,25,Delaware County
36,27,Dutchess County
36,29,Erie County
36,31,Essex County
36,33,Franklin County
36,35,Fulton County
36,37,Genesee County
36,39,Greene County
36,41,Hamilton County
36,43,Herkimer County
36,45,Jefferson County
36,47,Kings County
36,49,Lewis County
36,51,Livingston County
36,53,Madison County
36,55,Monroe County
36,57,Montgomery County
36,59,Nassau County
36,61,New York County
36,63,Niagara County
36,65,Oneida County
36,67,Onondaga County
36,69,Ontario County
36,71,Orange County
36,73,Orleans County
36,75,Oswego County
36,77,Otsego County
36,79,Putnam County
36,81,Queens County
36,83,Rensselaer County
36,85,Richmond County
36,87,Rockland County
36,89,St. Lawrence County
36,91,Saratoga County
36,93,Schenectady County
36,95,Schoharie County
36,97,Schuyler County
36,99,Seneca County
36,101,Steuben County
36,103,Suffolk County
36,105,Sullivan County
36,107,Tioga County
36,109,Tompkins County
36,111,Ulster County
36,113,Warren County
36,115,Washington County
36,117,Wayne County
36,119,Westchester County
36,121,Wyoming County
36,123,Yates County
36,1,Albany city
36,1,Berne town
36,1,Bethlehem town
36,1,Coeymans town
36,1,Cohoes city
36,1,Colonie town
36,1,Green Island town
36,1,Guilderland town
36,1,Knox town
36,1,New Scotland town
36,1,Rensselaerville town
36,1,Watervliet city
36,1,Westerlo town
36,3,Alfred town
36,3,Allen town
36,3,Alma town
36,3,Almond town
36,3,Amity town
36,3,Andover town
36,3,Angelica town
36,3,Belfast town
36,3,Birdsall town
36,3,Bolivar town
36,3,Burns town
36,3,Caneadea town
36,3,Centerville town
36,3,Clarksville town
36,3,Cuba town
36,3,Friendship town
36,3,Genesee town
36,3,Granger town
36,3,Grove town
36,3,Hume town
36,3,Independence town
36,3,New Hudson town
36,3,Oil Springs Reservation
36,3,Rushford town
36,3,Scio town
36,3,Ward town
36,3,Wellsville town
36,3,West Almond town
36,3,Willing town
36,3,Wirt town
36,7,Barker town
36,7,Binghamton city
36,7,Binghamton town
36,7,Chenango town
36,7,Colesville town
36,7,Conklin town
36,7,Dickinson town
36,7,Fenton town
36,7,Kirkwood town
36,7,Lisle town
36,7,Maine town
36,7,Nanticoke town
36,7,Sanford town
36,7,Triangle town
36,7,Union town
36,7,Vestal town
36,7,Windsor town
36,9,Allegany town
36,9,Allegany Reservation
36,9,Ashford town
36,9,Carrollton town
36,9,Cattaraugus Reservation
36,9,Coldspring town
36,9,Conewango town
36,9,Dayton town
36,9,East Otto town
36,9,Ellicottville town
36,9,Farmersville town
36,9,Franklinville town
36,9,Freedom town
36,9,Great Valley town
36,9,Hinsdale town
36,9,Humphrey town
36,9,Ischua town
36,9,Leon town
36,9,Little Valley town
36,9,Lyndon town
36,9,Machias town
36,9,Mansfield town
36,9,Napoli town
36,9,New Albion town
36,9,Oil Springs Reservation
36,9,Olean city
36,9,Olean town
36,9,Otto town
36,9,Perrysburg town
36,9,Persia town
36,9,Portville town
36,9,Randolph town
36,9,Red House town
36,9,Salamanca city
36,9,Salamanca town
36,9,South Valley town
36,9,Yorkshire town
36,11,Auburn city
36,11,Aurelius town
36,11,Brutus town
36,11,Cato town
36,11,Conquest town
36,11,Fleming town
36,11,Genoa town
36,11,Ira town
36,11,Ledyard town
36,11,Locke town
36,11,Mentz town
36,11,Montezuma town
36,11,Moravia town
36,11,Niles town
36,11,Owasco town
36,11,Scipio town
36,11,Sempronius town
36,11,Sennett town
36,11,Springport town
36,11,Sterling town
36,11,Summerhill town
36,11,Throop town
36,11,Venice town
36,11,Victory town
36,13,Arkwright town
36,13,Busti town
36,13,Carroll town
36,13,Cattaraugus Reservation
36,13,Charlotte town
36,13,Chautauqua town
36,13,Cherry Creek town
36,13,Clymer town
36,13,Dunkirk city
36,13,Dunkirk town
36,13,Ellery town
36,13,Ellicott town
36,13,Ellington town
36,13,French Creek town
36,13,Gerry town
36,13,Hanover town
36,13,Harmony town
36,13,Jamestown city
36,13,Kiantone town
36,13,Mina town
36,13,North Harmony town
36,13,Poland town
36,13,Pomfret town
36,13,Portland town
36,13,Ripley town
36,13,Sheridan town
36,13,Sherman town
36,13,Stockton town
36,13,Villenova town
36,13,Westfield town
36,15,Ashland town
36,15,Baldwin town
36,15,Big Flats town
36,15,Catlin town
36,15,Chemung town
36,15,Elmira city
36,15,Elmira town
36,15,Erin town
36,15,Horseheads town
36,15,Southport town
36,15,Van Etten town
36,15,Veteran town
36,17,Afton town
36,17,Bainbridge town
36,17,Columbus town
36,17,Coventry town
36,17,German town
36,17,Greene town
36,17,Guilford town
36,17,Lincklaen town
36,17,McDonough town
36,17,New Berlin town
36,17,North Norwich town
36,17,Norwich city
36,17,Norwich town
36,17,Otselic town
36,17,Oxford town
36,17,Pharsalia town
36,17,Pitcher town
36,17,Plymouth town
36,17,Preston town
36,17,Sherburne town
36,17,Smithville town
36,17,Smyrna town
36,19,Altona town
36,19,Au Sable town
36,19,Beekmantown town
36,19,Black Brook town
36,19,Champlain town
36,19,Chazy town
36,19,Clinton town
36,19,Dannemora town
36,19,Ellenburg town
36,19,Mooers town
36,19,Peru town
36,19,Plattsburgh city
36,19,Plattsburgh town
36,19,Saranac town
36,19,Schuyler Falls town
36,21,Ancram town
36,21,Austerlitz town
36,21,Canaan town
36,21,Chatham town
36,21,Claverack town
36,21,Clermont town
36,21,Copake town
36,21,Gallatin town
36,21,Germantown town
36,21,Ghent town
36,21,Greenport town
36,21,Hillsdale town
36,21,Hudson city
36,21,Kinderhook town
36,21,Livingston town
36,21,New Lebanon town
36,21,Stockport town
36,21,Stuyvesant town
36,21,Taghkanic town
